A_RowId,CATEGORY,FULL_URL,aa_label,URI
190,College of Agriculture and Life Sciences < Texas A&M University- College Station- TX,http:||catalog.tamu.edu|undergraduate|agriculture-life-sciences|biochemistry-biophysics|,AGRICULTURE,|UNDERGRADUATE|AGRICULTURE-LIFE-SCIENCES|BIOCHEMISTRY-BIOPHYSICS
191,College of Agriculture and Life Sciences < Texas A&M University- College Station- TX,http:||catalog.tamu.edu|undergraduate|agriculture-life-sciences|entomology|,AGRICULTURE,|UNDERGRADUATE|AGRICULTURE-LIFE-SCIENCES|ENTOMOLOGY
192,College of Agriculture and Life Sciences < Texas A&M University- College Station- TX,http:||catalog.tamu.edu|undergraduate|agriculture-life-sciences|entomology||undergraduate|academic-calendar|,AGRICULTURE,|UNDERGRADUATE|AGRICULTURE-LIFE-SCIENCES|ENTOMOLOGY
193,College of Agriculture and Life Sciences < Texas A&M University- College Station- TX,http:||catalog.tamu.edu|undergraduate|agriculture-life-sciences|interdepartmental-degree-programs|,AGRICULTURE,|UNDERGRADUATE|AGRICULTURE-LIFE-SCIENCES|INTERDEPARTMENTAL-DEGREE-PROGRAMS
194,College of Agriculture and Life Sciences < Texas A&M University- College Station- TX,http:||catalog.tamu.edu|undergraduate|agriculture-life-sciences|poultry-science|,AGRICULTURE,|UNDERGRADUATE|AGRICULTURE-LIFE-SCIENCES|POULTRY-SCIENCE
195,College of Agriculture and Life Sciences < Texas A&M University- College Station- TX,http:||catalog.tamu.edu|undergraduate|agriculture-life-sciences|soil-crop-sciences|,AGRICULTURE,|UNDERGRADUATE|AGRICULTURE-LIFE-SCIENCES|SOIL-CROP-SCIENCES
196,UBC Faculty of Land and Food Systems,http:||courses.landfood.ubc.ca|,AGRICULTURE,
197,Academic departments  |  About the UW,http:||courses.washington.edu|nbio|,AGRICULTURE,|NBIO
198,UBC Faculty of Land and Food Systems,http:||dairycentre.landfood.ubc.ca|,AGRICULTURE,
199,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|,AGRICULTURE,
200,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|#,AGRICULTURE,
201,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|contact-us|,AGRICULTURE,|CONTACT-US
202,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|facilities|,AGRICULTURE,|FACILITIES
203,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|people|career-opportunities|,AGRICULTURE,|PEOPLE|CAREER-OPPORTUNITIES
204,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|people|faculty|,AGRICULTURE,|PEOPLE|FACULTY
205,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|people|post-doctoral-fellows-research-associates|,AGRICULTURE,|PEOPLE|POST-DOCTORAL-FELLOWS-RESEARCH-ASSOCIATES
206,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|people|staff|,AGRICULTURE,|PEOPLE|STAFF
207,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|research-areas|hydrology|,AGRICULTURE,|RESEARCH-AREAS|HYDROLOGY
208,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|research-areas|measurements|,AGRICULTURE,|RESEARCH-AREAS|MEASUREMENTS
209,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|research-areas|planning-and-operations|,AGRICULTURE,|RESEARCH-AREAS|PLANNING-AND-OPERATIONS
210,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|research-areas|social|,AGRICULTURE,|RESEARCH-AREAS|SOCIAL
211,Home | Department of Forest Resources Management,http:||frm.forestry.ubc.ca|research-areas|urban-forestry|,AGRICULTURE,|RESEARCH-AREAS|URBAN-FORESTRY
212,Faculty of Forestry at the University of British Columbia,http:||getinvolved.forestry.ubc.ca|alumni|,NA,|ALUMNI
213,Faculty of Forestry at the University of British Columbia,http:||getinvolved.forestry.ubc.ca|support-us|,AGRICULTURE,|SUPPORT-US
214,Degree Programs < University of California- Berkeley,http:||guide.berkeley.edu|undergraduate|degree-programs|food-systems,AGRICULTURE,|UNDERGRADUATE|DEGREE-PROGRAMS|FOOD-SYSTEMS
215,UBC Faculty of Land and Food Systems,http:||lc.landfood.ubc.ca|,AGRICULTURE,
216,UBC Faculty of Land and Food Systems,http:||lfsus.landfood.ubc.ca|,AGRICULTURE,
217,UBC Faculty of Land and Food Systems,http:||my.landfood.ubc.ca|,AGRICULTURE,
218,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|#maincontent,AGRICULTURE,
219,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|extension,AGRICULTURE,|EXTENSION
220,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|history,AGRICULTURE,|HISTORY
221,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|news-jobs,AGRICULTURE,|NEWS-JOBS
222,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|news-jobs?page=4,AGRICULTURE,|NEWS-JOBS
223,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|recent-research,AGRICULTURE,|RECENT-RESEARCH
224,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|recent-research?page=3,AGRICULTURE,|RECENT-RESEARCH
225,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|research,AGRICULTURE,|RESEARCH
226,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|research-0,AGRICULTURE,|RESEARCH-0
227,Plant Pathology Department | University of Nebraskaâ€“Lincoln,http:||plantpathology.unl.edu|tel:+14024727211,AGRICULTURE,|TEL:+14024727211
228,UBC Faculty of Land and Food Systems,http:||reachout.landfood.ubc.ca|,AGRICULTURE,
229,UBC Faculty of Land and Food Systems,http:||reachout.landfood.ubc.ca|2017|animalwelfareresearchfeatured|,AGRICULTURE,|2017|ANIMALWELFARERESEARCHFEATURED
230,UBC Faculty of Land and Food Systems,http:||reachout.landfood.ubc.ca|2017|ubc-animal-welfare-researchers-receive-international-3rs-prize|,AGRICULTURE,|2017|UBC-ANIMAL-WELFARE-RESEARCHERS-RECEIVE-INTERNATIONAL-3RS-PRIZE
231,UBC Faculty of Land and Food Systems,http:||reachout.landfood.ubc.ca|back-issues|issue-28-fall-2017|#new_tab,AGRICULTURE,|BACK-ISSUES|ISSUE-28-FALL-2017
232,University of Manitoba - Student Affairs - Admissions - Undergraduate Program Options,http:||umanitoba.ca|student|admissions|programs|agriculture.html,AGRICULTURE,|STUDENT|ADMISSIONS|PROGRAMS
233,University of Manitoba - Student Affairs - Admissions - Undergraduate Program Options,http:||umanitoba.ca|student|admissions|programs|agriculture-diploma.html,AGRICULTURE,|STUDENT|ADMISSIONS|PROGRAMS
234,University of Manitoba - Student Affairs - Admissions - Undergraduate Program Options,http:||umanitoba.ca|student|admissions|programs|agroecology.html,AGRICULTURE,|STUDENT|ADMISSIONS|PROGRAMS
235,University of Manitoba - Student Affairs - Admissions - Undergraduate Program Options,http:||umanitoba.ca|student|admissions|programs|agronomy.html,AGRICULTURE,|STUDENT|ADMISSIONS|PROGRAMS
236,University of Manitoba - Student Affairs - Admissions - Undergraduate Program Options,http:||umanitoba.ca|student|admissions|programs|animal-systems.html,AGRICULTURE,|STUDENT|ADMISSIONS|PROGRAMS
237,Majors and Departments - Coastal Alabama Community College,http:||www.ascc.edu|programs|majors_and_departments|horticulture_and_landscape,AGRICULTURE,|PROGRAMS|MAJORS_AND_DEPARTMENTS|HORTICULTURE_AND_LANDSCAPE
238,SUNY Canton - Course Descriptions,http:||www.canton.edu|course_descriptions|agribusiness.html,AGRICULTURE,|COURSE_DESCRIPTIONS
239,Majors and Programs,http:||www.delhi.edu|academics|majors-programs|associates|horticulture|index.php,AGRICULTURE,|ACADEMICS|MAJORS-PROGRAMS|ASSOCIATES|HORTICULTURE
240,KPU 2017-18 University Calendar | Course Descriptions,http:||www.kpu.ca|calendar|2017-18|courses||calendar|2017-18|courses|agri|index.html,AGRICULTURE,|CALENDAR|2017-18|COURSES||CALENDAR|2017-18|COURSES|AGRI
241,KPU 2017-18 University Calendar | Course Descriptions,http:||www.kpu.ca|calendar|2017-18|courses||calendar|2017-18|courses|envi|index.html,AGRICULTURE,|CALENDAR|2017-18|COURSES||CALENDAR|2017-18|COURSES|ENVI
242,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|horticulture|horticulture-cit.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|HORTICULTURE
243,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|horticulture|horticulture-dip.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|HORTICULTURE
244,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|horticulture|horticulture-production-dip.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|HORTICULTURE
245,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|horticulture|horticulture-turf-dip.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|HORTICULTURE
246,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|horticulture|index.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|HORTICULTURE
247,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|index.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT
248,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|planthealth|index.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|PLANTHEALTH
249,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|planthealth|planthealth-deg.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|PLANTHEALTH
250,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|planthealth|planthealth-minor.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|PLANTHEALTH
251,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|sustainableagriculture|index.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|SUSTAINABLEAGRICULTURE
252,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|sustainableagriculture|sustainableagriculture-deg.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|SUSTAINABLEAGRICULTURE
253,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|urbanecosystems|index.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|URBANECOSYSTEMS
254,KPU 2017-18 University Calendar | Program Index,http:||www.kpu.ca|calendar|2017-18|science-hort|urbanecosystems|urbanecosystems-deg.html,AGRICULTURE,|CALENDAR|2017-18|SCIENCE-HORT|URBANECOSYSTEMS
255,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca||research|human-nutrition-group|,AGRICULTURE,||RESEARCH|HUMAN-NUTRITION-GROUP
256,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca||soil-water-and-sustainability-group|,AGRICULTURE,||SOIL-WATER-AND-SUSTAINABILITY-GROUP
257,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca||wp-admin,AGRICULTURE,||WP-ADMIN
258,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|about|,AGRICULTURE,|ABOUT
259,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|about|awards-honours|,AGRICULTURE,|ABOUT|AWARDS-HONOURS
260,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|about|careers|,AGRICULTURE,|ABOUT|CAREERS
261,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|about|faculty-advisory-board|,AGRICULTURE,|ABOUT|FACULTY-ADVISORY-BOARD
262,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|about|faculty-history|,AGRICULTURE,|ABOUT|FACULTY-HISTORY
263,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|about|new-dean|,AGRICULTURE,|ABOUT|NEW-DEAN
264,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|,AGRICULTURE,|ACADEMICS
265,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|global-opportunities|,AGRICULTURE,|ACADEMICS|GLOBAL-OPPORTUNITIES
266,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|global-opportunities|international-initiatives|,AGRICULTURE,|ACADEMICS|GLOBAL-OPPORTUNITIES|INTERNATIONAL-INITIATIVES
267,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|graduate|islfs|,AGRICULTURE,|ACADEMICS|GRADUATE|ISLFS
268,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|graduate|plant-science|,AGRICULTURE,|ACADEMICS|GRADUATE|PLANT-SCIENCE
269,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|graduate|soil-science-msc-phd|,AGRICULTURE,|ACADEMICS|GRADUATE|SOIL-SCIENCE-MSC-PHD
270,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE
271,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|apbi|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|APBI
272,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|apbi|applied-animal-biology|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|APBI|APPLIED-ANIMAL-BIOLOGY
273,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|apbi|applied-plant-soil|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|APBI|APPLIED-PLANT-SOIL
274,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|apbi|food-environment|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|APBI|FOOD-ENVIRONMENT
275,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|apbi|who-teaches-apbi|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|APBI|WHO-TEACHES-APBI
276,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|career-resources|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|CAREER-RESOURCES
277,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|career-resources|cbel|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|CAREER-RESOURCES|CBEL
278,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|career-resources|job-board|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|CAREER-RESOURCES|JOB-BOARD
279,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|career-resources|job-board|submit-a-job-posting|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|CAREER-RESOURCES|JOB-BOARD|SUBMIT-A-JOB-POSTING
280,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH
281,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|dietetics|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|DIETETICS
282,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|food-and-nutritional-sciences-double-major|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|FOOD-AND-NUTRITIONAL-SCIENCES-DOUBLE-MAJOR
283,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|food-market-analysis|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|FOOD-MARKET-ANALYSIS
284,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|food-nutrition-and-health|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|FOOD-NUTRITION-AND-HEALTH
285,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|food-science|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|FOOD-SCIENCE
286,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|international-nutrition|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|INTERNATIONAL-NUTRITION
287,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|fnh|nutritional-sciences|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|FNH|NUTRITIONAL-SCIENCES
288,UBC Faculty of Land and Food Systems,http:||www.landfood.ubc.ca|academics|undergraduate|grs|,AGRICULTURE,|ACADEMICS|UNDERGRADUATE|GRS
